time_h,hour_utc,T_sfc_C,RH_sfc_pct,LWC_sfc_gm3,VIS_sfc_m,CAT
0.0,18.0,4.8,99.6,0.0,10000,VFR
1.0,19.0,4.67,100.0,0.0332,1324,VFR
2.0,20.0,4.56,100.0,0.0532,974,VFR
3.0,21.0,4.71,100.0,0.0835,726,MVFR
4.0,22.0,4.77,99.9,0.0838,724,MVFR
5.0,23.0,4.93,99.7,0.0541,963,VFR
6.0,0.0,5.76,92.7,0.0,10000,VFR
7.0,1.0,6.11,92.0,0.0,10000,VFR
8.0,2.0,6.23,90.6,0.0,10000,VFR
9.0,3.0,6.53,87.2,0.0,10000,VFR
10.0,4.0,6.33,89.4,0.0,10000,VFR
11.0,5.0,6.5,90.3,0.0,10000,VFR
12.0,6.0,6.97,84.4,0.0,10000,VFR
