time_h,hour_utc,T_sfc_C,RH_sfc_pct,LWC_sfc_gm3,VIS_sfc_m,CAT
0.0,21.0,23.02,82.5,0.0,10000,VFR
1.0,22.0,22.54,86.3,0.0,10000,VFR
2.0,23.0,21.95,89.4,0.0,10000,VFR
3.0,0.0,21.81,89.8,0.0,10000,VFR
4.0,1.0,21.83,88.4,0.0,10000,VFR
5.0,2.0,21.97,86.5,0.0,10000,VFR
6.0,3.0,22.05,85.5,0.0,10000,VFR
7.0,4.0,22.15,85.1,0.0,10000,VFR
8.0,5.0,22.17,85.1,0.0,10000,VFR
9.0,6.0,22.89,81.2,0.0,10000,VFR
10.0,7.0,23.67,77.2,0.0,10000,VFR
11.0,8.0,24.42,74.4,0.0,10000,VFR
12.0,9.0,25.06,73.2,0.0,10000,VFR
