time_h,hour_utc,T_sfc_C,RH_sfc_pct,LWC_sfc_gm3,VIS_sfc_m,CAT
0.0,20.0,23.01,77.4,0.0,10000,VFR
1.0,21.0,22.66,79.2,0.0,10000,VFR
2.0,22.0,22.31,80.9,0.0,10000,VFR
3.0,23.0,21.96,82.7,0.0,10000,VFR
4.0,0.0,21.61,84.5,0.0,10000,VFR
5.0,1.0,21.26,86.4,0.0,10000,VFR
6.0,2.0,20.91,88.4,0.0,10000,VFR
7.0,3.0,20.56,90.3,0.0,10000,VFR
8.0,4.0,20.21,92.4,0.0,10000,VFR
9.0,5.0,19.67,95.5,0.0,10000,VFR
10.0,6.0,19.0,99.2,0.0585,915,VFR
11.0,7.0,21.22,82.1,0.0,10000,VFR
12.0,8.0,22.81,70.6,0.0,10000,VFR
