time_h,hour_utc,T_sfc_C,RH_sfc_pct,LWC_sfc_gm3,VIS_sfc_m,CAT
0.0,18.0,5.4,83.7,0.0,10000,VFR
1.0,19.0,12.0,53.2,0.0,10000,VFR
2.0,20.0,12.0,51.8,0.0,10000,VFR
3.0,21.0,12.0,51.0,0.0,10000,VFR
4.0,22.0,12.0,50.2,0.0,10000,VFR
5.0,23.0,12.0,49.2,0.0,10000,VFR
6.0,0.0,12.0,47.6,0.0,10000,VFR
7.0,1.0,12.0,46.6,0.0,10000,VFR
8.0,2.0,12.0,45.7,0.0,10000,VFR
9.0,3.0,12.0,44.8,0.0,10000,VFR
10.0,4.0,12.0,44.4,0.0,10000,VFR
11.0,5.0,12.0,44.0,0.0,10000,VFR
12.0,6.0,12.0,44.0,0.0,10000,VFR
