time_h,hour_utc,T_sfc_C,RH_sfc_pct,LWC_sfc_gm3,VIS_sfc_m,CAT
0.0,18.0,4.01,86.4,0.0,10000,VFR
1.0,19.0,6.3,79.5,0.0,10000,VFR
2.0,20.0,6.04,78.9,0.0,10000,VFR
3.0,21.0,5.98,77.3,0.0,10000,VFR
4.0,22.0,5.56,78.5,0.0,10000,VFR
5.0,23.0,5.32,80.2,0.0,10000,VFR
6.0,0.0,5.04,84.0,0.0,10000,VFR
7.0,1.0,4.56,86.7,0.0,10000,VFR
8.0,2.0,4.42,87.5,0.0,10000,VFR
9.0,3.0,4.38,87.8,0.0,10000,VFR
10.0,4.0,4.38,87.7,0.0,10000,VFR
11.0,5.0,4.39,87.7,0.0,10000,VFR
12.0,6.0,4.41,87.5,0.0,10000,VFR
