time_h,hour_utc,T_sfc_C,RH_sfc_pct,LWC_sfc_gm3,VIS_sfc_m,CAT
0.0,18.0,25.01,60.2,0.0,10000,VFR
1.0,19.0,24.14,63.5,0.0,10000,VFR
2.0,20.0,23.59,66.0,0.0,10000,VFR
3.0,21.0,23.82,77.2,0.0,10000,VFR
4.0,22.0,23.46,80.3,0.0,10000,VFR
5.0,23.0,23.11,82.0,0.0,10000,VFR
6.0,0.0,22.76,83.8,0.0,10000,VFR
7.0,1.0,22.41,85.7,0.0,10000,VFR
8.0,2.0,22.06,87.6,0.0,10000,VFR
9.0,3.0,21.71,89.5,0.0,10000,VFR
10.0,4.0,21.36,91.5,0.0,10000,VFR
11.0,5.0,20.86,94.4,0.0,10000,VFR
12.0,6.0,21.45,89.4,0.0,10000,VFR
