time_h,hour_utc,T_sfc_C,RH_sfc_pct,LWC_sfc_gm3,VIS_sfc_m,CAT
0.0,17.0,27.99,44.0,0.0,10000,VFR
1.0,18.0,27.61,45.0,0.0,10000,VFR
2.0,19.0,26.7,47.6,0.0,10000,VFR
3.0,20.0,26.1,49.8,0.0,10000,VFR
4.0,21.0,24.73,70.3,0.0,10000,VFR
5.0,22.0,23.8,77.5,0.0,10000,VFR
6.0,23.0,23.45,79.2,0.0,10000,VFR
7.0,0.0,23.1,81.0,0.0,10000,VFR
8.0,1.0,22.75,82.8,0.0,10000,VFR
9.0,2.0,22.4,84.6,0.0,10000,VFR
10.0,3.0,22.05,86.5,0.0,10000,VFR
11.0,4.0,21.7,88.4,0.0,10000,VFR
12.0,5.0,21.19,91.2,0.0,10000,VFR
