time_h,hour_utc,T_sfc_C,RH_sfc_pct,LWC_sfc_gm3,VIS_sfc_m,CAT
0.0,18.0,8.01,52.6,0.0,10000,VFR
1.0,19.0,6.99,56.5,0.0,10000,VFR
2.0,20.0,6.4,58.0,0.0,10000,VFR
3.0,21.0,5.8,59.6,0.0,10000,VFR
4.0,22.0,5.42,60.1,0.0,10000,VFR
5.0,23.0,5.03,61.0,0.0,10000,VFR
6.0,0.0,4.78,61.6,0.0,10000,VFR
7.0,1.0,4.77,61.6,0.0,10000,VFR
8.0,2.0,4.55,62.5,0.0,10000,VFR
9.0,3.0,4.23,64.0,0.0,10000,VFR
10.0,4.0,4.24,62.9,0.0,10000,VFR
11.0,5.0,4.26,61.5,0.0,10000,VFR
12.0,6.0,4.31,59.7,0.0,10000,VFR
