time_h,hour_utc,T_sfc_C,RH_sfc_pct,LWC_sfc_gm3,VIS_sfc_m,CAT
0.0,21.0,23.83,76.1,0.0,10000,VFR
1.0,22.0,22.0,85.2,0.0,10000,VFR
2.0,23.0,20.92,91.3,0.0,10000,VFR
3.0,0.0,19.98,96.6,0.0,10000,VFR
4.0,1.0,19.28,99.0,0.0,10000,VFR
5.0,2.0,18.81,99.4,0.0751,778,MVFR
6.0,3.0,18.67,99.4,0.118,580,IFR
7.0,4.0,18.57,99.5,0.115,590,IFR
8.0,5.0,18.5,99.0,0.1597,476,IFR
9.0,6.0,20.7,89.0,0.0,10000,VFR
10.0,7.0,22.12,82.4,0.0,10000,VFR
11.0,8.0,23.23,76.9,0.0,10000,VFR
12.0,9.0,24.32,70.8,0.0,10000,VFR
